1221455860	20250119	202501	2025	2025.0521	BUS	AIRLINE						BUS													1	190	190	19	4	-10.0	6	1	6	-0.73298429319371	1	Lithuania	LH	LH		56	24	LH	0								1	Lithuania	LH	LH		56	24	LH	20250119051500	https://eturbonews.com/substitute-pilots-drastic-solution-pressing-problem/
1221455861	20250119	202501	2025	2025.0521	BUS	COMPANIES						BUS			LAB	TRADE UNION						LAB			0	027	027	02	1	4.0	6	1	6	-0.73298429319371	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	1	Lithuania	LH	LH		56	24	LH	20250119051500	https://eturbonews.com/substitute-pilots-drastic-solution-pressing-problem/
1221455862	20250119	202501	2025	2025.0521	BUS	BUSINESS						BUS			LEG	LAWMAKER						LEG			1	042	042	04	1	1.9	6	1	6	-1.66498486377397	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20250119051500	https://www.yahoo.com/news/public-safety-fights-among-democrats-043400000.html
1221455863	20250119	202501	2025	2025.0521	BUS	SERVER						BUS			MNCUSAMED	GOOGLE	USA					MNC	MED		1	043	043	04	1	2.8	10	2	10	0.80334396731771	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250119051500	https://www.nbcconnecticut.com/news/business/money-report/apple-google-remove-tiktok-from-stores-as-app-halts-service-in-us/3477659/
1221455864	20250119	202501	2025	2025.0521	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	057	057	05	1	8.0	1	1	1	-2.50223413762288	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250119051500	https://english.elpais.com/usa/2025-01-19/the-triumphant-return-of-donald-trump.html
1221455865	20250119	202501	2025	2025.0521	CAN	CANADA	CAN								MEX	MEXICO	MEX								0	057	057	05	1	8.0	3	1	3	-2.50223413762288	1	Canada	CA	CA		60	-96	CA	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250119051500	https://english.elpais.com/usa/2025-01-19/the-triumphant-return-of-donald-trump.html
1221455866	20250119	202501	2025	2025.0521	CHE	ZURICH	CHE																		1	036	036	03	1	4.0	3	1	2	2.94117647058824	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	0								4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455867	20250119	202501	2025	2025.0521	CHE	SWITZERLAND	CHE																		1	036	036	03	1	4.0	1	1	1	2.94117647058824	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455868	20250119	202501	2025	2025.0521	CHE	SWITZERLAND	CHE																		1	036	036	03	1	4.0	2	1	2	2.94117647058824	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455869	20250119	202501	2025	2025.0521	CHE	ZURICH	CHE								GOV	AMBASSADOR						GOV			1	036	036	03	1	4.0	2	1	2	2.94117647058824	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455870	20250119	202501	2025	2025.0521	CHE	ZURICH	CHE								IND	DELHI	IND								1	042	042	04	1	1.9	1	1	1	2.94117647058824	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455871	20250119	202501	2025	2025.0521	CHE	ZURICH	CHE								IND	DELHI	IND								1	042	042	04	1	1.9	1	1	1	2.94117647058824	4	Amaravati, Tamil Nadu, India	IN	IN25	17882	10.0167	78.7833	-2088586	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455872	20250119	202501	2025	2025.0521	CHE	ZURICH	CHE								IND	DELHI	IND								1	042	042	04	1	1.9	1	1	1	2.94117647058824	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	4	Zurich, ZüSZ, Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20250119051500	https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-cm-naidu-to-promote-brand-ap-at-world-economic-forum-in-davos-1855120
1221455873	20250119	202501	2025	2025.0521	CHN	CHINESE	CHN								GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	3	1	3	-2.95698924731182	1	China	CH	CH		35	105	CH	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250119051500	https://www.mirror.co.uk/news/us-news/breaking-us-tiktok-ban-start-34508647
1221455874	20250119	202501	2025	2025.0521	CHN	CHINA	CHN								GOV	THE PM						GOV			1	010	010	01	1	0.0	1	1	1	2.88461538461538	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455875	20250119	202501	2025	2025.0521	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	2.88461538461538	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	4	Vadnagar, Gujarat, India	IN	IN09	17645	23.7833	72.6333	-2114045	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455876	20250119	202501	2025	2025.0521	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	2.88461538461538	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455877	20250119	202501	2025	2025.0521	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	2.88461538461538	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455878	20250119	202501	2025	2025.0521	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.88461538461538	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	4	Vadnagar, Gujarat, India	IN	IN09	17645	23.7833	72.6333	-2114045	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455879	20250119	202501	2025	2025.0521	CHNBUS	CHINA	CHN					BUS			CHN	CHINESE	CHN								1	112	112	11	3	-2.0	2	1	2	-1.98675496688741	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250119051500	https://gamerant.com/tiktok-ban-down-right-now-not-working-january-2025/
1221455880	20250119	202501	2025	2025.0521	CHNBUS	CHINESE	CHN					BUS			CHNGOV	CHINESE	CHN					GOV			1	112	112	11	3	-2.0	6	1	6	-1.98675496688741	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250119051500	https://gamerant.com/tiktok-ban-down-right-now-not-working-january-2025/
1221455881	20250119	202501	2025	2025.0521	CHNBUS	CHINA	CHN					BUS			GOV	CHIEF MINISTER						GOV			1	020	020	02	1	3.0	2	1	2	7.48898678414097	4	Cheng Qiang, Jilin, China	CH	CH05	13181	41.4462	125.559	10912007	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Cheng Qiang, Jilin, China	CH	CH05	13181	41.4462	125.559	10912007	20250119051500	https://www.dawn.com/news/1886219/sindh-signs-agreement-to-set-up-dhabeji-sez
1221455882	20250119	202501	2025	2025.0521	CHNBUS	CHINESE	CHN					BUS			GOV	CHIEF MINISTER						GOV			1	020	020	02	1	3.0	8	1	8	7.48898678414097	4	Cheng Qiang, Jilin, China	CH	CH05	13181	41.4462	125.559	10912007	4	Cheng Qiang, Jilin, China	CH	CH05	13181	41.4462	125.559	10912007	4	Cheng Qiang, Jilin, China	CH	CH05	13181	41.4462	125.559	10912007	20250119051500	https://www.dawn.com/news/1886219/sindh-signs-agreement-to-set-up-dhabeji-sez
1221455883	20250119	202501	2025	2025.0521	CHNGOV	XI JINPING	CHN					GOV			USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	2.88461538461538	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	4	Vadnagar, Gujarat, India	IN	IN09	17645	23.7833	72.6333	-2114045	20250119051500	https://menafn.com/1109104482/American-Podcaster-Lex-Fridman-Announces-Upcoming-Interview-With-PM-Narendra-Modi
1221455884	20250119	202501	2025	2025.0521	CHNGOV	CHINA	CHN					GOV			USA	THE US	USA								0	112	112	11	3	-2.0	4	1	4	-1.0183299389002	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://www.rte.ie/news/us/2025/0119/1491650-tiktok-us-trump/
1221455885	20250119	202501	2025	2025.0521	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	1.37931034482759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250119051500	https://www.thestandard.com.hk/breaking-news/section/6/225340/Trump-wants-to-visit-China-as-president,-WSJ-reports
1221455886	20250119	202501	2025	2025.0521	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	1	1	1	1.37931034482759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://www.thestandard.com.hk/breaking-news/section/6/225340/Trump-wants-to-visit-China-as-president,-WSJ-reports
1221455887	20250119	202501	2025	2025.0521	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	1	1	1	1.37931034482759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250119051500	https://www.thestandard.com.hk/breaking-news/section/6/225340/Trump-wants-to-visit-China-as-president,-WSJ-reports
1221455888	20250119	202501	2025	2025.0521	CHNGOV	CHINA	CHN					GOV			USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	1	1	1	1.37931034482759	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://www.thestandard.com.hk/breaking-news/section/6/225340/Trump-wants-to-visit-China-as-president,-WSJ-reports
1221455889	20250119	202501	2025	2025.0521	CHR	ARCHDIOCESE				CHR															1	040	040	04	1	1.0	5	1	5	-3.50553505535056	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250119051500	https://www.yahoo.com/news/two-chicago-priests-under-investigation-003016404.html
1221455890	20250119	202501	2025	2025.0521	CHRPRO	METHODIST CHURCH				CHR	PRO				GOV	KING						GOV			1	043	043	04	1	2.8	8	1	8	4.296875	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250119051500	https://www.yahoo.com/news/annual-dr-martin-luther-king-023419911.html
1221455891	20250119	202501	2025	2025.0521	CHRPRO	METHODIST CHURCH				CHR	PRO				USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	4.296875	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250119051500	https://www.yahoo.com/news/annual-dr-martin-luther-king-023419911.html
1221455892	20250119	202501	2025	2025.0521	COP	PRISON						COP													1	015	015	01	1	0.0	8	1	8	-8.75	3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	0								3	Wichita, Kansas, United States	US	USKS	KS173	37.6922	-97.3375	473862	20250119051500	https://www.yahoo.com/news/wichita-man-pleads-guilty-possessing-222844993.html
1221455893	20250119	202501	2025	2025.0521	COP	PRISON						COP													1	015	015	01	1	0.0	2	1	2	-8.75	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250119051500	https://www.yahoo.com/news/wichita-man-pleads-guilty-possessing-222844993.html
1221455894	20250119	202501	2025	2025.0521	COP	POLICE						COP													0	020	020	02	1	3.0	5	1	5	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455895	20250119	202501	2025	2025.0521	COP	POLICE						COP													1	020	020	02	1	3.0	5	1	5	-7.63358778625954	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20250119051500	https://www.moneycontrol.com/entertainment/saif-ali-khan-attack-accused-arrested-is-a-bangladeshi-says-mumbai-police-article-12913885.html
1221455896	20250119	202501	2025	2025.0521	COP	POLICE OFFICER						COP													0	153	153	15	4	-7.2	10	1	10	-8.46846846846843	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250119051500	https://www.nbcconnecticut.com/news/national-international/south-koreas-impeached-president-arrested/3477630/
1221455897	20250119	202501	2025	2025.0521	COP	POLICE						COP													0	175	175	17	4	-9.0	5	1	5	-9.19395465994963	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20250119051500	https://www.deccanchronicle.com/world/south-korean-court-orders-formal-arrest-of-impeached-president-yoon-over-martial-law-decree-1855108
1221455898	20250119	202501	2025	2025.0521	COP	POLICE						COP													0	193	193	19	4	-10.0	5	1	5	-2.50223413762288	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119051500	https://english.elpais.com/usa/2025-01-19/the-triumphant-return-of-donald-trump.html
1221455899	20250119	202501	2025	2025.0521	COP	POLICE						COP			AFR	AFRICA	AFR								1	051	051	05	1	3.4	5	1	5	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455900	20250119	202501	2025	2025.0521	COP	POLICE						COP			AFR	AFRICA	AFR								1	173	173	17	4	-5.0	5	1	5	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455901	20250119	202501	2025	2025.0521	COP	POLICE						COP			BGD	BANGLADESH	BGD								1	112	112	11	3	-2.0	4	1	4	-6.89655172413793	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bandra, Rajshahi, Bangladesh	BG	BG83	17955	24.7324	88.4151	10823364	4	Bandra, Rajshahi, Bangladesh	BG	BG83	17955	24.7324	88.4151	10823364	20250119051500	https://www.moneycontrol.com/news/india/saif-ali-khan-attack-case-bangladeshi-national-who-attacked-actor-arrested-say-police-12913883.html
1221455902	20250119	202501	2025	2025.0521	COP	POLICE						COP			BGD	BANGLADESH	BGD								1	173	173	17	4	-5.0	4	1	4	-6.89655172413793	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250119051500	https://www.moneycontrol.com/news/india/saif-ali-khan-attack-case-bangladeshi-national-who-attacked-actor-arrested-say-police-12913883.html
1221455903	20250119	202501	2025	2025.0521	COP	POLICE						COP			CRM	ASSAILANT						CRM			0	090	090	09	2	-2.0	4	1	4	-6.62824207492795	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250119051500	https://www.moneycontrol.com/entertainment/saif-ali-khan-s-residence-yields-evidence-part-of-knife-used-to-attack-the-actor-recovered-article-12913853.html
1221455904	20250119	202501	2025	2025.0521	COP	POLICE						COP			CRM	ASSAILANT						CRM			1	173	173	17	4	-5.0	5	1	5	-11.2903225806451	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250119051500	https://www.devdiscourse.com/article/entertainment/3230423-star-studded-intrusion-saif-ali-khans-stabbing-raises-alarming-questions
1221455905	20250119	202501	2025	2025.0521	COP	POLICE						COP			CVL	COMMUNITY						CVL			1	010	010	01	1	0.0	1	1	1	-0.55710306406685	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250119051500	https://www.yahoo.com/news/immediate-danger-anyone-present-city-224351180.html
1221455906	20250119	202501	2025	2025.0521	COP	POLICE						COP			ELI	ACTOR						ELI			1	173	173	17	4	-5.0	6	1	6	-6.12813370473538	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250119051500	https://www.moneycontrol.com/news/india/who-is-shafiqul-islam-saif-ali-khan-s-attacker-who-used-fake-name-12913918.html
1221455907	20250119	202501	2025	2025.0521	COP	DEPUTIES						COP			MDV	MALE	MDV								1	010	010	01	1	0.0	15	1	10	-4.8780487804878	0								0								0								20250119051500	https://www.wyff4.com/article/greenville-county-sheriffs-office-looking-for-a-missing-endangered-person/63469068
1221455908	20250119	202501	2025	2025.0521	COP	POLICE						COP			NZL	WELLINGTON	NZL								1	170	170	17	4	-7.0	2	1	2	-5.62130177514793	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	5	Wellington Region, Wellington, New Zealand	NZ	NZG2	22391	-41.1667	175.5	11483310	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250119051500	https://www.1news.co.nz/2025/01/19/ten-vehicles-stickered-in-crackdown-on-unruly-drivers-in-wellington/
1221455909	20250119	202501	2025	2025.0521	COP	POLICE						COP			OPP	DETAINEE						OPP			1	128	128	12	3	-5.0	3	1	3	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455910	20250119	202501	2025	2025.0521	COP	POLICE						COP			OPP	DETAINEE						OPP			1	173	173	17	4	-5.0	10	1	10	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455911	20250119	202501	2025	2025.0521	COP	SECURITY FORCE						COP			OPP	ACTIVIST						OPP			1	175	175	17	4	-9.0	5	1	5	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455912	20250119	202501	2025	2025.0521	COP	POLICE						COP			OPPJUD	DETAINEE						OPP	JUD		0	1822	182	18	4	-9.0	5	1	5	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455913	20250119	202501	2025	2025.0521	COP	DEPUTIES						COP			USA	GREENVILLE	USA								1	090	090	09	2	-2.0	15	1	10	-4.8780487804878	0								0								0								20250119051500	https://www.wyff4.com/article/greenville-county-sheriffs-office-looking-for-a-missing-endangered-person/63469068
1221455914	20250119	202501	2025	2025.0521	COP	POLICE						COP			ZWE	ZIMBABWE	ZWE								1	128	128	12	3	-5.0	2	1	2	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455915	20250119	202501	2025	2025.0521	COP	POLICE						COP			ZWE	ZIMBABWE	ZWE								0	173	173	17	4	-5.0	5	1	5	-10.4116222760291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250119051500	https://www.thezimbabwean.co/2025/01/zimbabwe-events-of-2024/
1221455916	20250119	202501	2025	2025.0521	COP	GENDARMERIE						COP			aar	AFAR			aar						0	193	193	19	4	-10.0	10	1	10	-1.7799352750809	0								0								0								20250119051500	https://comicbook.com/anime/news/dragon-ball-daima-anime-endgame-cliffhanger/
1221455917	20250119	202501	2025	2025.0521	COPLEG	DEPUTY						COP	LEG		GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	3	1	3	0.12610340479193	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20250119051500	https://leadership.ng/how-reps-fared-in-2024-and-targets-for-2025/
1221455918	20250119	202501	2025	2025.0521	COPLEG	DEPUTY						COP	LEG		GOV	PRESIDENT						GOV			0	0841	084	08	2	7.0	3	1	3	0.12610340479193	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	5	Zamfara State, Zamfara, Nigeria	NI	NI57	191424	12.1667	6.25	9098622	20250119051500	https://leadership.ng/how-reps-fared-in-2024-and-targets-for-2025/
1221455919	20250119	202501	2025	2025.0521	COPLEG	DEPUTY						COP	LEG		NGAGOV	NIGERIA	NGA					GOV			0	020	020	02	1	3.0	1	1	1	0.12610340479193	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250119051500	https://leadership.ng/how-reps-fared-in-2024-and-targets-for-2025/
1221455920	20250119	202501	2025	2025.0521	COPLEG	DEPUTY						COP	LEG		NGAGOV	NIGERIA	NGA					GOV			0	0841	084	08	2	7.0	1	1	1	0.12610340479193	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250119051500	https://leadership.ng/how-reps-fared-in-2024-and-targets-for-2025/
